step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
227,PAYMENT,47859.14,C661558003,0.0,0.0,M1353514893,0.0,0.0,0
255,CASH_IN,130346.27,C840625593,132622.0,262968.27,C2066222271,59271.43,0.0,0
202,PAYMENT,13505.98,C1119954749,0.0,0.0,M1208024194,0.0,0.0,0
182,CASH_IN,148607.8,C1914142338,3919052.7,4067660.51,C541031103,165368.66,16760.85,0
432,CASH_OUT,1150413.99,C1171147328,1150413.99,0.0,C72945971,1740168.44,2890582.43,1
284,CASH_OUT,224100.19,C1248090271,398244.28,174144.08,C646239178,4009158.52,4233258.72,0
349,CASH_OUT,977805.62,C1659764623,977805.62,0.0,C711079235,0.0,977805.62,1
373,CASH_OUT,516110.85,C1289495709,199109.0,0.0,C1145391366,4677259.04,5193369.89,0
144,CASH_OUT,180862.13,C690387184,0.0,0.0,C1900352252,2096190.06,2277052.19,0
34,PAYMENT,18146.02,C1143670805,24980.0,6833.98,M1732922165,0.0,0.0,0
350,CASH_OUT,126547.35,C476630928,0.0,0.0,C923417149,8736778.63,8863325.98,0
714,CASH_OUT,221167.84,C75762686,221167.84,0.0,C711384774,180443.7,401611.54,1
213,CASH_OUT,76605.25,C744341742,7146.0,0.0,C2128958378,0.0,76605.25,0
140,CASH_OUT,2553.49,C425121186,0.0,0.0,C201221676,77387.4,79940.89,0
355,CASH_OUT,204194.57,C39324106,142.0,0.0,C554340482,0.0,204194.57,0
250,CASH_IN,299383.05,C318966293,7146780.41,7446163.46,C2117493799,1229758.89,930375.84,0
377,CASH_OUT,5565.06,C295787675,0.0,0.0,C739666579,25833.46,31398.52,0
250,CASH_OUT,270358.55,C564701310,51724.0,0.0,C1020993767,632582.55,902941.11,0
60,CASH_OUT,742973.53,C261473899,742973.53,0.0,C897961171,0.0,742973.53,1
188,CASH_IN,227759.32,C1937141034,41443.0,269202.32,C1789764625,0.0,0.0,0
327,CASH_OUT,203594.05,C1926796361,9521.0,0.0,C1970267456,0.0,203594.05,0
660,CASH_OUT,14360.12,C808321528,14360.12,0.0,C314882858,8869218.72,8883578.84,1
161,CASH_OUT,33147.33,C88559470,217531.0,184383.67,C1813296117,0.0,33147.33,0
188,CASH_IN,112394.96,C1783745878,5021802.07,5134197.03,C849444727,1537273.0,1424878.04,0
178,PAYMENT,13274.05,C553345318,348343.0,335068.95,M419605532,0.0,0.0,0
228,TRANSFER,1870656.3,C601946315,457.0,0.0,C1200501844,1467575.11,3338231.4,0
299,PAYMENT,25270.99,C1118602630,0.0,0.0,M695437257,0.0,0.0,0
202,CASH_IN,112790.35,C98106712,2539205.96,2651996.31,C2133500034,830798.84,718008.49,0
330,PAYMENT,13693.77,C1303776936,50937.0,37243.23,M1014411384,0.0,0.0,0
134,CASH_OUT,5367.11,C1627777707,20369.0,15001.89,C654707255,21141.4,26508.51,0
152,TRANSFER,2175288.9,C2058960648,2175288.9,0.0,C413773455,0.0,0.0,1
133,CASH_OUT,238642.56,C1794872774,157130.1,0.0,C2009999799,584113.82,822756.39,0
260,PAYMENT,3129.72,C1794982750,0.0,0.0,M1541505009,0.0,0.0,0
306,PAYMENT,8505.44,C248061557,822748.52,814243.09,M5839729,0.0,0.0,0
454,TRANSFER,404185.57,C1287154806,404185.57,0.0,C351712967,0.0,0.0,1
179,CASH_OUT,54314.0,C92745311,0.0,0.0,C505155862,119161.0,173475.0,0
162,CASH_OUT,262016.29,C266482535,179363.05,0.0,C1873025243,569268.56,831284.85,0
208,PAYMENT,15169.65,C1218011415,0.0,0.0,M758562835,0.0,0.0,0
379,CASH_OUT,2983996.6,C588956129,2983996.6,0.0,C1673836428,0.0,2983996.6,1
732,TRANSFER,249365.63,C372564056,249365.63,0.0,C977922578,0.0,0.0,1
686,PAYMENT,5934.02,C707196494,31179.68,25245.66,M1611552050,0.0,0.0,0
501,TRANSFER,6183238.55,C1985220781,6183238.55,0.0,C1058239852,0.0,0.0,1
656,CASH_OUT,46291.81,C68542606,46291.81,0.0,C1411993803,799108.3,845400.11,1
143,PAYMENT,16287.98,C1801162759,0.0,0.0,M490998306,0.0,0.0,0
234,CASH_IN,9652.58,C280728097,530831.48,540484.06,C181877835,54741.74,45089.16,0
397,CASH_OUT,52689.13,C2024128077,52689.13,0.0,C221905096,160085.29,212774.42,1
179,CASH_OUT,288696.12,C636211133,18536.0,0.0,C229109300,623846.33,912542.44,0
239,CASH_OUT,63944.13,C963749685,63944.13,0.0,C816242963,3034987.39,3098931.52,1
228,PAYMENT,7044.33,C1822252265,0.0,0.0,M297282524,0.0,0.0,0
619,PAYMENT,1806.38,C809625200,17303.0,15496.62,M210465053,0.0,0.0,0
563,CASH_OUT,1676936.79,C1237943319,1676936.79,0.0,C1864215289,40039.54,1716976.33,1
231,CASH_OUT,157572.99,C373890276,0.0,0.0,C314652912,236787.09,394360.07,0
354,PAYMENT,13678.51,C2014332471,0.0,0.0,M1611882917,0.0,0.0,0
187,TRANSFER,572900.16,C783069868,317768.0,0.0,C756680987,0.0,696743.78,0
645,CASH_OUT,326250.51,C1592906945,326250.51,0.0,C379003317,83999.86,410250.38,1
205,CASH_OUT,219258.49,C51472705,0.0,0.0,C1724160094,855969.54,1075228.04,0
183,CASH_OUT,117777.36,C1265900595,0.0,0.0,C503052704,1556124.88,1673902.24,0
39,TRANSFER,23676.24,C1035522097,21987.0,0.0,C587612474,0.0,23676.24,0
351,CASH_IN,42663.56,C1595010915,4950784.3,4993447.87,C1333130554,905047.49,862383.92,0
161,CASH_OUT,199412.41,C743046692,0.0,0.0,C768343852,3731225.83,4254928.9,0
14,CASH_OUT,436526.45,C2059635232,201829.0,0.0,C220307583,295703.77,732230.22,0
43,CASH_OUT,143363.78,C1265972737,0.0,0.0,C1918267415,1297241.54,1440605.32,0
326,CASH_IN,61691.74,C485680123,10119167.8,10180859.53,C1607596122,2254000.31,2192308.58,0
42,TRANSFER,76376.21,C1854333093,0.0,0.0,C6116487,946834.6,1216337.01,0
234,CASH_OUT,54368.88,C1498888854,14337.0,0.0,C639544240,146395.81,200764.69,0
301,TRANSFER,384532.49,C1989092374,10053.0,0.0,C1043250080,0.0,384532.49,0
153,TRANSFER,976100.32,C786703733,67005.0,0.0,C393466256,0.0,976100.32,0
158,CASH_IN,87433.64,C2140673608,16928495.15,17015928.79,C786685216,822112.73,797010.33,0
20,CASH_IN,5929.51,C1888215400,297872.0,303801.51,C877847380,1586688.32,1580758.8,0
43,PAYMENT,2486.69,C1636474613,0.0,0.0,M2017343753,0.0,0.0,0
514,TRANSFER,137605.04,C424417978,137605.04,0.0,C1218914376,0.0,0.0,1
336,PAYMENT,1174.26,C1217975008,13968.3,12794.04,M1119923596,0.0,0.0,0
227,CASH_OUT,12901.84,C2147395915,0.0,0.0,C555174230,249523.71,262425.55,0
500,PAYMENT,8835.73,C337860898,6788.0,0.0,M224070124,0.0,0.0,0
187,PAYMENT,2490.73,C839239073,128993.84,126503.11,M2027331523,0.0,0.0,0
474,CASH_IN,90851.12,C32686965,124029.0,214880.12,C683382504,613173.11,522322.0,0
184,PAYMENT,16954.06,C832321951,10852.0,0.0,M667971656,0.0,0.0,0
273,CASH_OUT,27059.86,C1750640057,27059.86,0.0,C139184111,361553.44,388613.29,1
22,CASH_OUT,15134.77,C334374385,0.0,0.0,C1289017934,365139.65,380274.42,0
210,CASH_IN,163360.63,C1128631570,7133.0,170493.63,C1175964914,2198815.75,2035455.12,0
46,DEBIT,2670.88,C1662148526,224.0,0.0,C2041194156,189458.7,192129.58,0
133,PAYMENT,31801.19,C1956724998,141490.0,109688.81,M1811267303,0.0,0.0,0
230,PAYMENT,9498.81,C895446073,0.0,0.0,M1243198263,0.0,0.0,0
254,PAYMENT,11507.32,C1998666688,89372.54,77865.22,M420780065,0.0,0.0,0
347,CASH_OUT,32803.47,C866738313,2092.0,0.0,C1499545287,629777.99,662581.46,0
38,CASH_IN,179936.19,C2126477681,135.0,180071.19,C140755494,83171.78,0.0,0
308,CASH_OUT,179740.53,C1361498766,49800.0,0.0,C1889567882,0.0,179740.53,0
94,CASH_OUT,219116.86,C1030334520,0.0,0.0,C1915723049,5835641.72,6054758.58,0
59,CASH_OUT,394388.09,C1802030448,394388.09,0.0,C707965723,1260564.49,1654952.58,1
273,PAYMENT,570.78,C277981231,68507.03,67936.24,M679686417,0.0,0.0,0
12,PAYMENT,29884.06,C475463528,112735.0,82850.94,M606905879,0.0,0.0,0
347,TRANSFER,2265118.18,C1925517896,88823.0,0.0,C531417097,6600001.34,8865119.52,0
271,CASH_OUT,642364.74,C790384924,642364.74,0.0,C348795905,0.0,642364.74,1
330,TRANSFER,1522817.88,C746659288,0.0,0.0,C1040077042,2965657.15,4488475.04,0
16,TRANSFER,72402.82,C1843510567,0.0,0.0,C149696600,850137.02,922539.84,0
599,PAYMENT,8730.6,C596162466,0.0,0.0,M1763593028,0.0,0.0,0
211,CASH_OUT,1330802.24,C1458541760,1330802.24,0.0,C1092309864,151341.34,1515187.24,1
185,PAYMENT,7866.58,C1235514750,130486.0,122619.42,M405531497,0.0,0.0,0
203,PAYMENT,1629.71,C1950100852,20746.0,19116.29,M1789963744,0.0,0.0,0
347,TRANSFER,1316956.42,C1193324642,32036.0,0.0,C1772718611,906547.98,2223504.41,0
264,TRANSFER,164276.99,C1994383501,0.0,0.0,C921497475,382780.6,547057.59,0
399,TRANSFER,145458.94,C152213690,145458.94,0.0,C819262396,0.0,0.0,1
401,TRANSFER,590077.12,C1216065759,45340.59,0.0,C1643540711,901207.74,1491284.86,0
19,PAYMENT,1653.66,C2057447762,45418.98,43765.32,M1885781834,0.0,0.0,0
400,PAYMENT,18985.31,C1608298970,0.0,0.0,M1927376542,0.0,0.0,0
257,PAYMENT,23199.07,C1168953041,0.0,0.0,M416025004,0.0,0.0,0
122,CASH_OUT,91637.51,C1556025752,91637.51,0.0,C1407010141,7336697.67,7428335.18,1
208,CASH_OUT,206372.28,C594405107,0.0,0.0,C566877726,718633.72,925005.99,0
356,CASH_OUT,32058.88,C805391487,0.0,0.0,C678170982,1009716.46,1041775.34,0
1,PAYMENT,6730.59,C1250644519,43809.91,37079.31,M1425405511,0.0,0.0,0
401,CASH_IN,6083.63,C2101676896,42416.0,48499.63,C1744123957,189366.49,183282.86,0
163,PAYMENT,3002.64,C578096747,0.0,0.0,M1381867683,0.0,0.0,0
306,CASH_OUT,11096.83,C828077542,9124.99,0.0,C1426103533,9323462.35,9334559.19,0
129,CASH_IN,401870.88,C1106230058,0.0,401870.88,C157452462,871710.17,664321.84,0
17,PAYMENT,29709.7,C956541402,29092.0,0.0,M1950926710,0.0,0.0,0
400,PAYMENT,4779.11,C64179661,0.0,0.0,M697330023,0.0,0.0,0
283,PAYMENT,1599.16,C1988309254,28825.07,27225.91,M454610512,0.0,0.0,0
230,CASH_OUT,260689.91,C1218985797,42099.0,0.0,C589256354,343684.35,604374.25,0
527,CASH_OUT,1094419.89,C171594186,1094419.89,0.0,C31581400,6352690.24,7447110.13,1
37,CASH_OUT,146055.59,C580306528,0.0,0.0,C1622772022,1239052.05,1385107.64,0
276,CASH_IN,110780.29,C2005507347,408392.2,519172.48,C214562828,1961258.46,1850478.18,0
164,CASH_IN,52842.18,C136066521,49616.0,102458.18,C635106339,292846.27,240004.08,0
167,CASH_IN,44051.45,C629685255,2239135.29,2283186.74,C1312351567,1645234.82,1601183.37,0
306,PAYMENT,15767.51,C1847426300,25830.0,10062.49,M449875981,0.0,0.0,0
253,CASH_IN,456400.7,C1369132742,20402.0,476802.7,C759226729,0.0,0.0,0
252,CASH_OUT,156784.83,C2041561850,160487.0,3702.17,C124208739,720581.06,877365.89,0
351,PAYMENT,355.31,C1259661195,51680.0,51324.69,M1078590722,0.0,0.0,0
178,CASH_OUT,543997.94,C638154435,45092.0,0.0,C557534704,1622900.43,2166898.37,0
283,CASH_OUT,199558.14,C2018597079,0.0,0.0,C1878353135,1261217.67,1460775.81,0
493,PAYMENT,26377.76,C293103110,42918.62,16540.86,M976822141,0.0,0.0,0
377,TRANSFER,456177.05,C2037800568,692.0,0.0,C647577436,0.0,456177.05,0
335,PAYMENT,1251.1,C327426951,0.0,0.0,M521313832,0.0,0.0,0
374,PAYMENT,8793.12,C2145506786,220986.91,212193.79,M506699214,0.0,0.0,0
297,CASH_OUT,220254.57,C383450306,0.0,0.0,C406774892,783919.48,1004174.05,0
259,CASH_OUT,274440.93,C1257932734,14536.0,0.0,C184503506,16017.36,290458.29,0
652,TRANSFER,2911505.23,C1683729969,2911505.23,0.0,C557033420,0.0,0.0,1
43,PAYMENT,181.23,C1037363620,0.0,0.0,M1886195072,0.0,0.0,0
355,PAYMENT,546.58,C1884252267,69679.0,69132.42,M2009675797,0.0,0.0,0
63,TRANSFER,197226.65,C1538536157,197226.65,0.0,C1896614473,0.0,0.0,1
251,PAYMENT,36410.71,C1498292623,26388.0,0.0,M1262211009,0.0,0.0,0
694,CASH_OUT,53119.75,C1585584603,0.0,0.0,C1190016979,219075.61,272195.35,0
14,CASH_OUT,245155.46,C436063270,0.0,0.0,C1274395821,1114820.41,2143238.18,0
135,CASH_OUT,202286.01,C1938969518,22.0,0.0,C1066702180,231941.64,434227.65,0
331,CASH_OUT,44638.91,C437682188,0.0,0.0,C1184217325,2015239.67,2059878.57,0
226,PAYMENT,18951.05,C138432113,0.0,0.0,M1396950483,0.0,0.0,0
157,PAYMENT,1586.46,C1809521604,6708.0,5121.54,M1318276168,0.0,0.0,0
327,CASH_OUT,69660.42,C834722270,30044.0,0.0,C954130119,0.0,69660.42,0
209,CASH_OUT,156592.98,C48222951,0.0,0.0,C1155468628,2237894.89,2394487.88,0
209,CASH_IN,105833.78,C392298698,4213584.98,4319418.76,C1221518165,2586215.73,2480381.95,0
370,CASH_OUT,121634.62,C313245331,0.0,0.0,C349701953,10684610.36,10806244.98,0
203,CASH_OUT,164816.05,C187220941,6631.0,0.0,C1778316386,0.0,164816.05,0
710,CASH_IN,312797.93,C300600973,11236.0,324033.93,C956850864,0.0,0.0,0
306,CASH_OUT,257001.03,C2046208769,29093.92,0.0,C1373187231,4542246.19,4799247.21,0
135,PAYMENT,6757.08,C1022420658,154487.0,147729.92,M752431051,0.0,0.0,0
279,TRANSFER,435558.5,C1355936846,0.0,0.0,C1150893361,3172708.73,3608267.24,0
208,CASH_IN,205829.43,C614248340,8067553.55,8273382.97,C1444863187,229500.23,23670.8,0
348,CASH_IN,85647.42,C301419935,11608.0,97255.42,C1553205447,1723522.76,1637875.33,0
209,TRANSFER,1516823.73,C117228585,1516823.73,0.0,C750076858,0.0,0.0,1
405,PAYMENT,3022.85,C25597626,10721.0,7698.15,M927734350,0.0,0.0,0
213,CASH_OUT,74179.35,C674926838,0.0,0.0,C677521363,988505.52,1062684.86,0
408,PAYMENT,4911.37,C555850103,45406.0,40494.63,M1084129242,0.0,0.0,0
275,CASH_IN,148165.76,C758590569,11558.0,159723.76,C1938541482,659640.08,511474.32,0
171,TRANSFER,1777674.32,C847645948,1777674.32,0.0,C269162612,0.0,0.0,1
229,CASH_OUT,75402.45,C1705311133,0.0,0.0,C777325300,220606.66,296009.11,0
596,CASH_OUT,145118.49,C721901336,56421.0,0.0,C526785838,4446078.83,4591197.32,0
186,PAYMENT,16971.99,C645771107,210567.0,193595.01,M102728412,0.0,0.0,0
10,PAYMENT,11253.92,C111332659,51.0,0.0,M1044717851,0.0,0.0,0
42,CASH_OUT,158096.77,C1504445543,11900.0,0.0,C1442273129,173832.2,331928.96,0
701,TRANSFER,74581.07,C841535427,74581.07,0.0,C1628153778,0.0,0.0,1
727,TRANSFER,276298.49,C2044117692,276298.49,0.0,C71460104,0.0,0.0,1
307,CASH_OUT,246910.96,C233240782,0.0,0.0,C950255703,2866890.09,3057000.48,0
163,PAYMENT,15559.83,C1137983953,1052.0,0.0,M609002627,0.0,0.0,0
299,CASH_OUT,413397.57,C1180532702,33087.0,0.0,C104636291,0.0,413397.57,0
270,TRANSFER,201511.93,C1046364344,201511.93,0.0,C1582493595,0.0,0.0,1
62,TRANSFER,722380.88,C1429215839,722380.88,0.0,C1401928307,0.0,0.0,1
331,CASH_IN,280896.02,C805801734,5592467.19,5873363.21,C1894768719,3044143.34,2763247.32,0
592,CASH_OUT,275188.68,C1339525966,206918.0,0.0,C163118348,0.0,275188.68,0
142,TRANSFER,202659.08,C1166822525,0.0,0.0,C135407153,290789.68,493448.75,0
397,PAYMENT,29782.73,C1240725803,286262.41,256479.68,M1758915398,0.0,0.0,0
461,CASH_OUT,1464614.79,C1138281794,1464614.79,0.0,C1873232780,0.0,1464614.79,1
538,CASH_OUT,74578.97,C634786352,0.0,0.0,C1974027592,1253498.17,1328077.14,0
372,CASH_IN,207278.49,C1091110220,431287.69,638566.18,C1082052603,2164868.91,1957590.42,0
347,CASH_OUT,8336.83,C703422411,0.0,0.0,C396648072,324780.88,333117.71,0
41,CASH_IN,113927.24,C1703370801,4396078.61,4510005.85,C1239713641,435910.13,321982.89,0
201,PAYMENT,14054.59,C1937445872,100775.0,86720.41,M15346115,0.0,0.0,0
405,CASH_IN,113824.93,C1495049111,4551.0,118375.93,C270421300,273414.77,159589.84,0
188,CASH_OUT,53240.98,C1780167286,308535.0,255294.02,C2073517852,1788860.22,1842101.2,0
205,CASH_IN,37623.83,C1869615059,41.0,37664.83,C383615164,0.0,0.0,0
139,CASH_OUT,69697.65,C944942322,0.0,0.0,C1550781366,239257.71,374703.06,0
168,TRANSFER,1290857.38,C1461607907,0.0,0.0,C630754937,3118085.29,4408942.67,0
191,TRANSFER,632183.6,C1016958129,0.0,0.0,C325344556,15292967.03,15925150.62,0
183,CASH_OUT,49816.1,C1237160634,120317.0,70500.9,C623795757,284544.3,334360.4,0
130,CASH_IN,168458.45,C447281444,25268955.18,25437413.63,C84477973,3219321.73,3050863.28,0
397,CASH_OUT,220642.11,C2087589151,3915.0,0.0,C412271669,0.0,220642.11,0
376,CASH_IN,139152.28,C584657127,8574604.11,8713756.4,C700913551,779078.65,639926.37,0
38,PAYMENT,6915.1,C58348268,0.0,0.0,M1618996251,0.0,0.0,0
545,CASH_OUT,203131.26,C1765118462,20195.0,0.0,C333387313,2620264.67,2823395.94,0
163,PAYMENT,11803.85,C1262093634,50387.96,38584.12,M1011197327,0.0,0.0,0
39,PAYMENT,11992.33,C1948907497,76286.0,64293.67,M1930795532,0.0,0.0,0
690,CASH_IN,304346.08,C817231751,3019.0,307365.08,C2042592376,1007940.47,703594.39,0
287,CASH_OUT,363914.89,C805568250,0.0,0.0,C748394635,1776514.29,2140429.18,0
185,CASH_OUT,269064.88,C1769485911,66236.0,0.0,C1513181453,1262181.21,1531246.1,0
355,PAYMENT,3078.02,C395667974,170335.36,167257.34,M1056735113,0.0,0.0,0
306,PAYMENT,3738.0,C1858163887,332.0,0.0,M1911665382,0.0,0.0,0
356,CASH_OUT,137060.08,C577451458,8549.0,0.0,C411546203,238063.98,375124.05,0
188,CASH_OUT,97468.21,C1650104890,0.0,0.0,C1715810305,265219.6,362687.82,0
261,TRANSFER,591032.52,C1420583441,591032.52,0.0,C1377219388,0.0,0.0,1
11,CASH_IN,121677.36,C1286519011,11303714.83,11425392.19,C292255799,324073.58,143947.91,0
11,TRANSFER,1582029.23,C1248508896,0.0,0.0,C1303218675,2863998.75,4524466.96,0
405,CASH_IN,29046.6,C864011721,22799234.42,22828281.02,C1570849187,83539.61,54493.01,0
187,PAYMENT,2286.7,C1826430671,29456.87,27170.17,M379068014,0.0,0.0,0
163,PAYMENT,9001.73,C73993219,20124.0,11122.27,M1126312380,0.0,0.0,0
163,CASH_OUT,71772.45,C1300687409,0.0,0.0,C1905210789,1291899.44,1363671.88,0
644,TRANSFER,4438931.81,C594373709,4438931.81,0.0,C2071706455,0.0,0.0,1
406,CASH_OUT,101208.85,C1783894749,0.0,0.0,C2027326217,11336154.18,11437363.03,0
154,CASH_OUT,321950.43,C1775459867,0.0,0.0,C1874808694,691007.36,1012957.79,0
33,CASH_OUT,552056.68,C768842103,35605.0,0.0,C1339798857,5876888.36,6428945.04,0
322,CASH_IN,466242.74,C1312692960,2667161.86,3133404.59,C1945189839,1466374.01,1000131.27,0
350,CASH_OUT,269999.41,C821218918,6825.0,0.0,C700461668,1985926.91,2255926.32,0
136,CASH_OUT,132705.86,C1972254690,0.0,0.0,C794414548,2051345.93,2184051.8,0
10,PAYMENT,29759.53,C338481395,0.0,0.0,M1934344441,0.0,0.0,0
353,PAYMENT,242.67,C1964181513,5106.0,4863.33,M1322737578,0.0,0.0,0
137,TRANSFER,1010857.38,C984621443,1010857.38,0.0,C1664913171,0.0,0.0,1
404,CASH_OUT,98199.61,C1617406740,0.0,0.0,C87759820,1923492.74,2021692.35,0
495,CASH_OUT,197840.79,C2079158980,18531.0,0.0,C828829946,49529.27,247370.06,0
46,PAYMENT,3769.74,C1654951296,61798.0,58028.26,M1339033914,0.0,0.0,0
12,TRANSFER,1228325.16,C282912294,60.0,0.0,C201482178,33310.0,1261635.16,0
300,CASH_OUT,257346.72,C1236016061,228351.0,0.0,C1501489477,3218316.6,3475663.31,0
259,CASH_OUT,176377.78,C1259063868,0.0,0.0,C696957030,1097237.24,1273615.02,0
305,PAYMENT,23728.64,C2129550794,59317.0,35588.36,M625047145,0.0,0.0,0
356,PAYMENT,4748.16,C1733395099,0.0,0.0,M1269111054,0.0,0.0,0
139,CASH_IN,165803.72,C1873696628,6335940.44,6501744.15,C159310976,1969536.56,1803732.84,0
139,PAYMENT,13674.19,C1300367315,10528.24,0.0,M267335530,0.0,0.0,0
308,PAYMENT,7151.2,C1081168384,0.0,0.0,M556344229,0.0,0.0,0
45,CASH_IN,182128.09,C525520409,140036.0,322164.09,C1805319829,0.0,0.0,0
39,CASH_OUT,7937954.2,C1581001485,7937954.2,0.0,C2012612648,2716480.56,10654434.76,1
592,CASH_OUT,369306.87,C131199741,369306.87,0.0,C1863134170,786338.72,1155645.58,1
436,CASH_OUT,4135944.29,C1649836304,4135944.29,0.0,C14138104,0.0,4135944.29,1
43,PAYMENT,9008.42,C353887168,0.0,0.0,M2076532532,0.0,0.0,0
18,CASH_OUT,115095.78,C1308835415,798637.55,683541.78,C1164125069,327152.65,122760.29,0
308,PAYMENT,18886.55,C1026695663,20586.0,1699.45,M1657298475,0.0,0.0,0
269,TRANSFER,32527.0,C1930526816,32527.0,0.0,C1608920091,0.0,0.0,1
522,CASH_OUT,18995.18,C2035342500,8071.0,0.0,C798487675,24719.2,43714.38,0
321,CASH_IN,228634.59,C165565395,840.0,229474.59,C156875550,956738.45,728103.85,0
445,TRANSFER,2277862.67,C10702255,2277862.67,0.0,C1366837839,0.0,0.0,1
665,CASH_OUT,40819.72,C493844715,40819.72,0.0,C195565327,1455161.15,1495980.87,1
132,PAYMENT,19265.99,C1556028751,13812.0,0.0,M2115884016,0.0,0.0,0
249,CASH_IN,14377.52,C640060909,3195747.25,3210124.76,C1736755276,255460.51,241083.0,0
30,TRANSFER,19016.22,C182136548,19016.22,0.0,C717672329,0.0,0.0,1
600,CASH_OUT,983417.49,C830861574,983417.49,0.0,C1506963745,0.0,983417.49,1
184,PAYMENT,9997.38,C414429267,30419.0,20421.62,M784651431,0.0,0.0,0
44,PAYMENT,43153.36,C1077550717,0.0,0.0,M1903002645,0.0,0.0,0
230,PAYMENT,9973.82,C2010923106,51573.0,41599.18,M524706084,0.0,0.0,0
17,PAYMENT,4179.34,C1245319396,435505.0,431325.66,M116686089,0.0,0.0,0
379,CASH_OUT,37941.6,C1142563402,21785.0,0.0,C1502195255,5482838.58,5520780.18,0
98,CASH_OUT,8055.06,C1544350298,8055.06,0.0,C912405348,0.0,8055.06,1
22,PAYMENT,10386.02,C1623524687,71281.0,60894.98,M1929128380,0.0,0.0,0
66,TRANSFER,4631432.03,C658423698,4631432.03,0.0,C329899379,0.0,0.0,1
101,CASH_OUT,2222544.0,C1196507516,2222544.0,0.0,C1496380415,134545.99,2357089.98,1
394,CASH_OUT,67045.1,C2130272975,0.0,0.0,C1912724974,234363.99,301409.09,0
396,PAYMENT,32842.4,C1063242377,13408.0,0.0,M1904499407,0.0,0.0,0
16,DEBIT,4668.22,C701768930,20719.0,16050.78,C789297938,87813.61,92481.84,0
139,PAYMENT,5964.05,C1528386967,0.0,0.0,M1479241749,0.0,0.0,0
687,PAYMENT,9509.16,C1789468632,0.0,0.0,M894589992,0.0,0.0,0
413,TRANSFER,115085.31,C2039186549,115085.31,0.0,C544794295,0.0,0.0,1
253,CASH_OUT,25995.77,C1535786391,436090.41,410094.63,C2119642405,218829.93,244825.7,0
185,CASH_OUT,353194.69,C1609429382,84473.0,0.0,C397247418,100435.57,453630.26,0
185,CASH_OUT,122245.98,C740964976,0.0,0.0,C238874793,572100.44,694346.42,0
394,TRANSFER,732946.1,C1423295424,0.0,0.0,C1489478816,1470524.07,2203470.17,0
19,CASH_IN,27698.34,C1937399086,8726809.32,8754507.66,C1253733010,124320.57,96622.23,0
274,CASH_IN,29595.01,C1905391115,10646894.34,10676489.35,C112961031,84912.99,55317.98,0
163,CASH_OUT,2782.77,C878700461,0.0,0.0,C906267613,1418798.42,1421581.19,0
129,CASH_IN,88531.95,C415690541,3042391.37,3130923.31,C2135741463,9684085.8,9595553.86,0
37,PAYMENT,7915.6,C1261713669,0.0,0.0,M1759692244,0.0,0.0,0
208,TRANSFER,202958.87,C1980183692,60721.0,0.0,C1732043491,0.0,202958.87,0
400,CASH_IN,436268.89,C775273091,378.0,436646.89,C1482302740,619296.53,183027.64,0
345,CASH_OUT,12083.68,C1384206863,0.0,0.0,C874083502,292297.18,304380.86,0
304,PAYMENT,4858.79,C573220631,110560.48,105701.69,M1810567413,0.0,0.0,0
9,PAYMENT,12112.55,C1837814796,0.0,0.0,M1861775110,0.0,0.0,0
184,PAYMENT,6346.64,C488305241,0.0,0.0,M1985630957,0.0,0.0,0
383,CASH_OUT,4961093.21,C1283767836,4961093.21,0.0,C1198859415,0.0,4961093.21,1
279,CASH_IN,1076.53,C832443000,106131.0,107207.53,C1082514571,2142128.32,2141051.79,0
259,CASH_OUT,387307.51,C2142082947,0.0,0.0,C1662067286,614944.97,1002252.48,0
399,CASH_IN,54116.38,C1983871795,12170675.26,12224791.64,C745373048,1494728.99,1440612.61,0
350,CASH_OUT,315517.47,C1481392804,0.0,0.0,C145271770,355612.63,671130.1,0
140,CASH_OUT,195285.3,C564054177,0.0,0.0,C1130298181,894447.14,2032286.87,0
37,CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1
140,CASH_OUT,40933.74,C1197540477,21930.02,0.0,C1343713622,190115.17,231048.91,0
185,CASH_OUT,11519.72,C1435834328,0.0,0.0,C1620850501,45043.37,56563.09,0
741,TRANSFER,10000000.0,C1111699947,35674547.89,25674547.89,C949015157,0.0,0.0,1
193,CASH_OUT,660746.19,C1149059890,660746.19,0.0,C777809380,935791.84,1596538.03,1
207,CASH_OUT,358314.72,C2040263765,0.0,0.0,C1980429188,2404793.31,2763108.03,0
143,TRANSFER,1608571.02,C659082738,1608571.02,0.0,C2146348843,0.0,0.0,1
134,CASH_OUT,10000000.0,C2064974440,10000000.0,0.0,C184545705,34082.32,10034082.32,1
251,PAYMENT,18983.91,C342687518,0.0,0.0,M1319083013,0.0,0.0,0
96,PAYMENT,6984.83,C1483002863,42768.0,35783.17,M1880598239,0.0,0.0,0
378,CASH_OUT,3782.11,C371711855,0.0,0.0,C1564861437,119878.36,123660.47,0
15,PAYMENT,29004.9,C24514332,0.0,0.0,M206058339,0.0,0.0,0
674,TRANSFER,3288377.47,C1001875185,3288377.47,0.0,C690110733,0.0,0.0,1
281,PAYMENT,1013.49,C1955042228,16233.0,15219.51,M1970447362,0.0,0.0,0
